sample,dsc,nsd,gt_area,pred_area,missing_pred
1663.png,0.26848040093073205,0.302720949579032,807,4780,False
1664.png,0.3493708364174685,0.3931238588135965,742,3311,False
1665.png,0.38752312979117104,0.4298576641311153,769,3014,False
1666.png,0.6124197002141327,0.6580009089251829,1007,2262,False
1667.png,0.2298507462686567,0.25326094950184697,1236,9484,False
1668.png,0.5666797027766914,0.6056523592186963,1480,3634,False
1669.png,0.6257822277847309,0.6760785571848777,1262,2733,False
167.png,0.8972048547260022,0.9281253438410961,5178,5698,False
1670.png,0.5429338103756708,0.5851643825744482,1265,3207,False
1671.png,0.0,0.01082363669376921,867,10293,False
1672.png,0.09997305308542172,0.1260957769932433,371,7051,False
1673.png,0.0,0.0,1291,12454,False
1674.png,0.3287671232876712,0.3674214748335821,1188,6039,False
1675.png,0.0,0.0,969,8524,False
1676.png,0.5429577464788733,0.6045847891886579,774,2066,False
1677.png,0.5009179124049306,0.5348773964325707,1021,2792,False
1678.png,0.8030239395212095,0.8471978743115848,1996,2766,False
1679.png,0.5186299467715807,0.5515520410095478,2416,6226,False
168.png,0.8449697636063771,0.8928077410406995,3438,3838,False
1680.png,0.8599548241368183,0.9096926956996596,3028,3170,False
1681.png,0.4032729398012858,0.46304638471978443,3055,3789,False
1682.png,0.48998896421251775,0.5364736822210834,1725,4618,False
1683.png,0.21828153564899452,0.2376316354384865,1323,9617,False
1684.png,0.24903187369675306,0.275699566468331,1254,8817,False
1685.png,0.3579898362507058,0.4173857390976893,2852,4232,False
1686.png,0.7469287469287469,0.7809979695137312,3894,5874,False
1687.png,0.01026438569206843,0.054517899978178776,3882,2548,False
1688.png,0.774364406779661,0.8117465904632208,3899,5541,False
1689.png,0.6257077460546923,0.6712176388104777,2678,5623,False
169.png,0.9456964656964657,0.9860077055133599,6109,5916,False
1690.png,0.7320984241083771,0.7879358234843471,1334,2283,False
1691.png,0.3900086132644272,0.4319770350149446,1178,4627,False
1692.png,0.40798747063429913,0.45247423174291684,1045,4063,False
1693.png,0.8846901917199222,0.9492175519788174,1599,2000,False
1694.png,0.6118546845124283,0.6499962055281792,2137,4662,False
1695.png,0.765358993338268,0.8041132739221607,2748,4007,False
1696.png,0.7463831270698972,0.7881444119844692,2267,3470,False
1697.png,0.799636803874092,0.8712869332566164,1381,1923,False
1698.png,0.37389100126742714,0.4152973878762907,889,3845,False
1699.png,0.12044463205290559,0.13386358560481235,882,13332,False
17.png,0.9302679080372411,0.9796885066257559,2547,2716,False
170.png,0.9095278786584063,0.9409088924673804,9220,9504,False
1700.png,0.18244372358203087,0.2068462485284597,928,9245,False
1701.png,0.13803847195881874,0.15813692052695377,1101,13663,False
1702.png,0.26685393258426965,0.302217853225931,950,6170,False
1703.png,0.21433100824350032,0.2586836800321991,869,7016,False
1704.png,0.868954336665766,0.9419761747801656,1614,2087,False
1705.png,0.9596334278856644,0.9969940770355069,2216,2367,False
1706.png,0.9047013977128335,0.9732338391179836,2188,2534,False
1707.png,0.5998116760828626,0.6443677852470899,1981,4391,False
1708.png,0.4549255728382673,0.5048837937791679,1360,4619,False
1709.png,0.553330991687156,0.5938056636649713,2500,6041,False
171.png,0.7143194149563576,0.7773402093683561,10758,6198,False
1710.png,0.8353610894072999,0.8822892145613219,3851,5108,False
1711.png,0.9113466634545893,0.9536785406448545,3940,4362,False
1712.png,0.8926673751328374,0.9475495342263556,3507,4021,False
1713.png,0.26079771651768946,0.2834766509658622,1781,11532,False
1714.png,0.0,0.0006826841476749291,1031,7671,False
1715.png,0.8817624093697713,0.9661829568478674,1599,1987,False
1716.png,0.8959098701934852,0.9619865693794598,1833,2250,False
1717.png,0.006283380458686773,0.024302017908239406,2542,10190,False
1718.png,0.7069002812026822,0.761366564210795,2599,2024,False
1719.png,0.005769864820309925,0.01549566558511138,2200,9932,False
172.png,0.960366647570439,0.986633865869165,9903,9298,False
1720.png,0.0,0.0,698,9454,False
1721.png,0.16868758915834522,0.20251342209754994,473,5135,False
1722.png,0.5111220958971824,0.5608815242753391,1038,3008,False
1723.png,0.6381473142489547,0.6988062342311698,1009,2100,False
1724.png,0.6488599348534202,0.7166817737786232,1038,2032,False
1725.png,0.34951669595782076,0.3880317435904664,3378,5726,False
1726.png,0.651159123166693,0.6895767377205536,7932,4750,False
1727.png,0.9117392689699122,0.951895459783506,10496,11473,False
1728.png,0.8989935956084172,0.9359305945978789,11550,10310,False
1729.png,0.8522612217347283,0.8779961914134525,11684,12020,False
173.png,0.9557264050901378,0.9883325622744401,7649,7439,False
1730.png,0.8578099249221754,0.8857361317574938,10912,10932,False
1731.png,0.9486325562619841,0.9824431764094279,9620,10198,False
1732.png,0.8465811534188465,0.8900474944551472,4193,5708,False
1733.png,0.7393364928909952,0.7858211289629042,2734,4440,False
1734.png,0.5901883976869987,0.6217546293007538,3209,7513,False
1735.png,0.8493210687691634,0.8878440297284679,3952,5180,False
1736.png,0.7534532445592765,0.7953314779102677,3791,6272,False
1737.png,0.5179011934128942,0.5415695852742961,3928,11071,False
1738.png,0.8553429771348576,0.8920067917933063,3832,4740,False
1739.png,0.5501082149242496,0.579417366114672,2928,7699,False
174.png,0.9294388609715243,0.9746799788016912,5037,4515,False
1740.png,0.008575197889182058,0.04303887555699242,1831,1201,False
1741.png,0.0,0.0,630,4352,False
1742.png,0.42007687090210266,0.46611418963448037,941,3482,False
1743.png,0.43886604631032244,0.4876236175908307,1014,3607,False
1744.png,0.4040228888503555,0.45583984155428886,1165,4602,False
1745.png,0.4934774506149832,0.5444342280786211,1341,4025,False
1746.png,0.6756360078277887,0.7445471134764413,1393,2695,False
1747.png,0.26925459425975634,0.3198537513196452,652,4191,False
1748.png,0.1618433685365519,0.19078371322118456,590,6701,False
1749.png,0.4675084693563289,0.541555466276911,759,2488,False
175.png,0.9266187050359712,0.9891081555637513,1666,1809,False
1750.png,0.287627453964389,0.31539810699369386,964,5607,False
1751.png,0.2118824531516184,0.22746648736856714,1006,8386,False
1752.png,0.17630999559665345,0.1954492252272421,1050,10305,False
1753.png,0.8874643874643875,0.9807231798767149,655,749,False
1754.png,0.38732088580112894,0.44254392281878546,455,1848,False
1755.png,0.13522196261682243,0.1451270551282224,486,6362,False
1756.png,0.15029919042590636,0.1788044499411151,493,5189,False
1757.png,0.532967032967033,0.6004398800093397,493,1327,False
1758.png,0.35418735518040384,0.3902339649621192,540,2481,False
1759.png,0.43073958082389785,0.478997172764883,915,3236,False
176.png,0.9137403646151964,0.9548594433435973,4052,4121,False
1760.png,0.3675146771037182,0.40318676729479497,962,4148,False
1761.png,0.0,0.0,731,12736,False
1762.png,0.0,0.022249965015270004,918,3083,False
1763.png,0.12243401759530792,0.14357837501708853,668,10244,False
1764.png,0.0,0.0016232591874983252,481,3327,False
1765.png,0.14075723830734965,0.17698585993672195,316,4174,False
1766.png,0.0,0.0,2592,3980,False
1767.png,0.8150397686189443,0.8674116175733179,2899,4016,False
1768.png,0.7931522718496589,0.8403734972166149,3372,4397,False
1769.png,0.6765491207071173,0.7101577845382234,3805,7056,False
177.png,0.9633647155137126,0.9966162579024914,4983,4789,False
1770.png,0.8345784418356457,0.8821724349113356,3241,4255,False
1771.png,0.9346271705822268,0.9873027227042146,1870,2046,False
1772.png,0.02321024868123587,0.04813003571144688,958,5677,False
1773.png,0.9206470513310406,0.9772563056319334,4138,3713,False
1774.png,0.9391304347826087,0.9852622735801033,2900,3080,False
1775.png,0.850281585378812,0.8841311540217683,4271,5140,False
1776.png,0.9058133333333334,0.9543965495548188,4789,4586,False
1777.png,0.6821980622735004,0.7115716640919175,4650,8871,False
1778.png,0.6052575789696841,0.6434273725890086,2964,6470,False
1779.png,0.8811954431128866,0.9358277268023139,2979,3780,False
178.png,0.9441379310344827,0.9883719703760032,4271,4429,False
1780.png,0.00652112276722427,0.027573498581411206,1541,5513,False
1781.png,0.5938864628820961,0.6881234172236196,709,1352,False
1782.png,0.0017086715079026058,0.0179679055462331,1910,5113,False
1783.png,0.9191287470347207,0.9741202989571687,2365,2272,False
1784.png,0.34006255331248225,0.37157308476689505,1806,8745,False
1785.png,0.0,0.0,946,9050,False
1786.png,0.0,0.0,451,7980,False
1787.png,0.0017467248908296944,0.014729478821615826,500,7515,False
1788.png,0.10045119924008548,0.12209351799748823,480,7942,False
1789.png,0.08404294705664568,0.0998626222181569,482,10322,False
179.png,0.74130538351596,0.7800306178904984,2376,3921,False
1790.png,0.24500434404865334,0.2813573236458548,584,4020,False
1791.png,0.24289405684754523,0.2758870026047078,665,4753,False
1792.png,0.0,0.0,341,6612,False
1793.png,0.23216689098250337,0.2628677618541213,703,5241,False
